Model probability	Spectral learning probability
1.484707e-63	1.603262e-63	[3, 7, 3, 5, 0, 3, 7, 1, 0, 6, 6, 1, 5, 0, 5, 4, 4, 3, 6, 5, 6, 1, 0, 2, 3, 7, 6, 7, 0, 2, 1, 0, 7, 4, 7, 3, 3, 0, 6, 1, 6, 0, 6, 4, 7, 3, 7, 0, 4, 1, 6, 7, 6, 4, 6, 4, 4, 0, 7, 3, 4, 0, 6, 4, 4, 2, 3, 6, 5, 0]
3.153201e-12	3.178014e-12	[1, 4, 4, 3, 0, 1, 0, 1, 7, 3, 0, 5]
1.278746e-09	1.246055e-09	[0, 4, 7, 2, 4, 6, 7, 1, 6, 3]
5.018612e-18	4.960937e-18	[6, 7, 3, 0, 0, 4, 0, 5, 0, 0, 7, 2, 0, 0, 2, 5, 2, 4, 7, 7]
9.373586e-76	1.143312e-75	[7, 6, 0, 0, 5, 3, 4, 7, 0, 7, 1, 7, 7, 7, 0, 4, 6, 3, 0, 1, 6, 7, 6, 4, 3, 0, 3, 1, 6, 0, 5, 2, 2, 7, 2, 0, 6, 5, 0, 4, 2, 3, 7, 5, 0, 5, 7, 1, 6, 6, 3, 7, 0, 6, 6, 7, 4, 2, 4, 7, 6, 5, 6, 4, 6, 4, 0, 6, 7, 7, 6, 2, 6, 5, 7, 6, 2, 3, 6, 6, 7, 2, 6, 7, 4, 7]
7.409959e-35	7.640824e-35	[6, 5, 1, 5, 1, 3, 6, 7, 6, 0, 2, 0, 6, 6, 0, 7, 6, 3, 7, 6, 6, 1, 1, 2, 2, 0, 7, 2, 0, 2, 0, 2, 6, 3, 2, 3, 4, 2, 5]
9.345724e-42	8.766573e-42	[1, 1, 6, 4, 2, 0, 3, 0, 0, 5, 1, 0, 7, 4, 7, 2, 5, 7, 4, 3, 1, 0, 2, 0, 1, 5, 4, 0, 2, 5, 0, 1, 0, 6, 4, 0, 0, 3, 3, 6, 3, 7, 2, 7, 3]
7.530823e-21	6.388209e-21	[3, 2, 4, 6, 0, 5, 1, 4, 0, 2, 3, 0, 0, 4, 6, 7, 1, 0, 3, 7, 3, 3]
2.035547e-70	2.048725e-70	[2, 7, 4, 3, 0, 6, 0, 6, 1, 7, 3, 7, 6, 1, 7, 7, 3, 5, 7, 1, 0, 0, 2, 2, 2, 6, 7, 3, 6, 7, 0, 2, 3, 1, 7, 1, 4, 0, 2, 3, 7, 2, 2, 7, 4, 6, 6, 2, 0, 0, 1, 6, 0, 2, 7, 7, 1, 6, 7, 0, 6, 3, 5, 6, 1, 1, 7, 7, 0, 0, 7, 7, 0, 6, 0, 6, 3, 6, 0, 1]
1.156109e-87	1.175019e-87	[4, 4, 5, 0, 5, 7, 5, 2, 1, 2, 0, 6, 7, 2, 6, 0, 6, 5, 3, 1, 7, 2, 5, 6, 6, 2, 2, 7, 7, 3, 4, 1, 6, 2, 7, 4, 5, 1, 3, 0, 1, 4, 1, 0, 5, 4, 2, 6, 7, 7, 7, 6, 2, 6, 6, 2, 6, 4, 0, 0, 4, 4, 1, 5, 4, 1, 5, 2, 3, 0, 6, 5, 2, 0, 6, 7, 1, 1, 1, 4, 7, 0, 2, 1, 1, 7, 7, 5, 6, 6, 2, 3, 7, 5, 4, 7]
6.572050e-27	4.968772e-27	[3, 3, 2, 4, 3, 4, 2, 0, 5, 5, 6, 4, 1, 7, 6, 7, 2, 0, 0, 0, 0, 3, 7, 4, 7, 2, 7, 2, 5]
3.974168e-15	3.924795e-15	[7, 6, 5, 2, 6, 1, 4, 7, 5, 4, 6, 5, 6, 2, 2, 7]
1.834776e-41	2.014618e-41	[6, 5, 2, 6, 6, 5, 7, 2, 2, 7, 3, 6, 5, 6, 6, 2, 2, 7, 3, 0, 1, 7, 1, 3, 0, 0, 6, 2, 0, 6, 0, 6, 4, 2, 0, 0, 3, 1, 6, 7, 0, 5, 3, 6, 2, 2, 2]
2.089433e-13	2.242679e-13	[2, 0, 7, 2, 7, 2, 7, 2, 4, 0, 6, 4, 2, 7, 0]
4.820557e-43	5.965226e-43	[1, 7, 7, 6, 1, 0, 0, 0, 2, 2, 6, 3, 3, 1, 7, 6, 2, 7, 0, 7, 0, 2, 0, 6, 5, 3, 1, 6, 6, 0, 6, 7, 2, 3, 5, 0, 7, 5, 2, 4, 7, 5, 7, 0, 4, 3, 2, 2]
4.880475e-07	5.123489e-07	[0, 4, 3, 7, 5, 6, 2]
1.331461e-56	1.401680e-56	[6, 0, 2, 6, 4, 4, 0, 4, 0, 6, 0, 6, 6, 4, 5, 0, 4, 6, 7, 2, 1, 7, 1, 7, 2, 5, 6, 0, 3, 3, 1, 5, 5, 0, 2, 7, 6, 4, 3, 2, 6, 1, 1, 2, 5, 6, 0, 6, 0, 4, 7, 6, 0, 5, 7, 0, 6, 7, 5, 2, 0, 0, 0, 6]
1.383608e-18	1.560016e-18	[1, 4, 6, 2, 1, 4, 6, 0, 4, 2, 6, 4, 7, 2, 3, 0, 2, 0, 4, 0]
1.281346e-74	1.219243e-74	[6, 0, 6, 2, 6, 3, 3, 6, 1, 3, 3, 0, 0, 0, 3, 0, 6, 4, 2, 0, 6, 7, 6, 7, 4, 7, 5, 6, 2, 4, 2, 2, 2, 0, 6, 7, 2, 2, 1, 4, 6, 2, 5, 4, 4, 6, 0, 7, 2, 6, 0, 1, 0, 4, 7, 2, 7, 6, 2, 2, 1, 3, 2, 4, 1, 0, 6, 6, 2, 1, 2, 5, 0, 6, 7, 7, 0, 6, 2, 7, 4, 2, 6, 4, 4]
1.087347e-13	1.104843e-13	[0, 0, 0, 4, 7, 2, 1, 5, 6, 3, 6, 2, 6, 1, 6]
1.864331e-42	2.148656e-42	[4, 3, 5, 1, 4, 5, 2, 1, 7, 5, 6, 2, 0, 4, 2, 6, 3, 0, 0, 5, 6, 2, 2, 4, 5, 4, 7, 4, 0, 1, 4, 4, 0, 2, 4, 2, 1, 4, 2, 0, 4, 6, 7, 3, 2]
6.247616e-40	4.841498e-40	[1, 3, 6, 2, 0, 6, 0, 5, 6, 0, 2, 6, 2, 6, 0, 1, 3, 6, 4, 1, 1, 0, 2, 6, 1, 1, 6, 2, 5, 2, 6, 7, 0, 5, 4, 2, 6, 2, 3, 6, 7, 0, 7, 7, 3]
6.744005e-85	7.033729e-85	[6, 0, 5, 6, 7, 6, 3, 0, 6, 7, 4, 6, 7, 4, 3, 3, 5, 0, 1, 2, 7, 3, 6, 2, 6, 7, 7, 6, 6, 7, 0, 0, 0, 6, 7, 4, 6, 7, 5, 0, 2, 6, 6, 4, 0, 4, 7, 3, 6, 0, 5, 6, 6, 7, 5, 3, 7, 4, 6, 7, 5, 5, 7, 6, 2, 0, 4, 7, 7, 2, 0, 3, 0, 5, 2, 4, 2, 6, 3, 2, 4, 6, 6, 3, 5, 4, 6, 7, 1, 7, 2, 6, 6, 7, 3, 1]
9.825248e-85	8.312783e-85	[5, 5, 0, 6, 0, 6, 6, 4, 0, 4, 0, 2, 6, 7, 5, 2, 4, 6, 6, 0, 0, 7, 6, 7, 3, 4, 5, 5, 2, 3, 0, 1, 1, 5, 3, 2, 1, 6, 2, 0, 2, 5, 1, 3, 0, 3, 7, 2, 0, 6, 2, 6, 6, 4, 7, 3, 5, 0, 5, 0, 3, 0, 2, 5, 0, 7, 3, 3, 3, 0, 4, 6, 5, 7, 5, 2, 1, 4, 2, 6, 0, 2, 7, 0, 5, 5, 2, 7, 2, 6, 6, 3, 0, 4]
2.123951e-75	2.452033e-75	[7, 6, 7, 5, 5, 3, 7, 2, 4, 2, 2, 0, 7, 0, 2, 7, 6, 2, 3, 0, 6, 0, 0, 3, 6, 4, 7, 3, 1, 0, 0, 2, 6, 0, 1, 5, 0, 4, 7, 0, 0, 1, 3, 0, 6, 4, 7, 0, 6, 1, 1, 4, 6, 1, 3, 0, 1, 3, 3, 1, 2, 7, 5, 6, 1, 6, 2, 4, 7, 7, 3, 7, 7, 4, 0, 6, 1, 0, 6, 0, 6, 2, 6, 6, 2]
4.709105e-65	5.128928e-65	[5, 0, 0, 4, 1, 6, 2, 5, 1, 6, 5, 2, 0, 4, 7, 2, 0, 2, 7, 2, 6, 6, 6, 7, 6, 2, 5, 6, 7, 2, 0, 5, 7, 4, 0, 2, 6, 1, 2, 1, 4, 1, 2, 4, 7, 0, 5, 4, 6, 0, 0, 6, 0, 6, 7, 2, 0, 3, 2, 6, 2, 6, 0, 6, 6, 4, 1, 6, 3, 1, 5, 4, 5]
4.677360e-73	4.249166e-73	[2, 0, 6, 3, 0, 6, 3, 0, 1, 6, 5, 2, 6, 7, 5, 5, 3, 7, 4, 4, 3, 7, 0, 5, 6, 0, 0, 5, 4, 0, 2, 3, 6, 5, 6, 3, 4, 7, 6, 2, 0, 7, 4, 6, 5, 6, 3, 0, 5, 7, 2, 4, 4, 7, 1, 0, 0, 2, 2, 7, 2, 6, 5, 2, 7, 3, 6, 6, 5, 0, 6, 0, 6, 1, 3, 6, 0, 0, 4, 7, 3, 6]
2.113048e-85	2.830974e-85	[4, 4, 4, 0, 2, 7, 1, 3, 5, 0, 1, 0, 1, 3, 2, 3, 1, 2, 2, 2, 4, 1, 3, 4, 4, 7, 0, 4, 4, 7, 2, 7, 3, 6, 5, 7, 7, 0, 6, 6, 6, 3, 1, 0, 0, 0, 7, 7, 2, 4, 4, 6, 2, 6, 0, 6, 7, 1, 7, 0, 3, 0, 4, 2, 7, 6, 2, 0, 1, 2, 2, 5, 7, 7, 4, 1, 6, 2, 6, 5, 4, 6, 7, 3, 2, 1, 4, 2, 1, 5, 2, 0, 3, 4]
4.203063e-87	4.852232e-87	[2, 7, 3, 5, 2, 2, 6, 6, 7, 2, 7, 6, 6, 1, 5, 5, 0, 6, 5, 5, 5, 0, 6, 2, 0, 4, 2, 6, 2, 2, 1, 0, 4, 6, 0, 4, 2, 7, 6, 2, 4, 7, 5, 6, 6, 5, 1, 1, 3, 7, 7, 5, 7, 4, 0, 3, 0, 2, 5, 0, 3, 6, 4, 0, 3, 5, 4, 3, 6, 6, 0, 7, 5, 5, 5, 6, 1, 2, 7, 4, 0, 0, 3, 3, 2, 2, 2, 6, 5, 3, 2, 5, 3, 1, 2, 6]
6.892620e-39	7.365578e-39	[2, 5, 0, 7, 2, 0, 4, 1, 5, 2, 1, 6, 3, 5, 1, 4, 2, 6, 6, 2, 2, 0, 2, 6, 6, 4, 6, 7, 7, 6, 4, 6, 0, 3, 2, 0, 6, 5, 2, 1, 4, 7, 0]
4.797811e-41	4.256773e-41	[3, 7, 1, 5, 7, 4, 2, 5, 7, 2, 2, 5, 1, 0, 1, 7, 1, 7, 0, 0, 7, 5, 0, 6, 4, 3, 2, 2, 1, 5, 5, 2, 5, 7, 0, 6, 6, 7, 0, 4, 1, 1, 1, 7]
2.632935e-59	2.426727e-59	[1, 3, 4, 1, 2, 0, 6, 0, 3, 5, 6, 0, 2, 2, 4, 6, 3, 3, 7, 0, 1, 6, 7, 7, 7, 5, 1, 0, 7, 7, 0, 2, 5, 0, 7, 7, 0, 3, 7, 6, 0, 7, 0, 5, 4, 2, 0, 0, 0, 0, 0, 5, 0, 5, 6, 6, 2, 3, 7, 6, 0, 4, 6, 0, 5, 7, 0]
1.404606e-47	1.128466e-47	[0, 6, 4, 6, 5, 7, 6, 7, 2, 2, 7, 1, 1, 6, 7, 2, 6, 2, 5, 5, 0, 5, 2, 2, 3, 0, 7, 4, 6, 1, 6, 0, 1, 3, 0, 7, 5, 5, 2, 0, 3, 0, 4, 0, 1, 1, 4, 7, 1, 3, 2, 5]
1.096029e-78	1.156949e-78	[5, 7, 0, 1, 6, 2, 6, 7, 7, 6, 4, 0, 6, 0, 4, 3, 7, 3, 4, 0, 0, 5, 3, 0, 7, 5, 5, 1, 1, 6, 5, 0, 4, 2, 1, 6, 4, 3, 3, 4, 4, 0, 0, 0, 7, 7, 6, 0, 3, 5, 5, 6, 6, 7, 6, 0, 6, 4, 7, 2, 5, 1, 7, 6, 3, 3, 6, 2, 2, 5, 5, 6, 4, 6, 1, 2, 7, 6, 0, 6, 7, 6, 2, 0, 0, 4, 3, 7]
2.588449e-41	2.666393e-41	[1, 0, 6, 0, 6, 5, 2, 1, 3, 7, 4, 7, 6, 0, 2, 6, 7, 5, 4, 6, 1, 2, 6, 4, 0, 4, 4, 7, 0, 7, 1, 5, 6, 7, 1, 2, 4, 1, 3, 0, 4, 7, 1, 5, 5]
1.496064e-23	1.531612e-23	[1, 6, 0, 6, 2, 0, 5, 0, 5, 2, 1, 4, 1, 0, 2, 7, 2, 7, 4, 2, 6, 6, 5, 0, 6, 7]
2.119840e-34	2.342714e-34	[5, 5, 7, 0, 6, 3, 3, 1, 4, 2, 7, 3, 5, 0, 7, 2, 7, 1, 4, 0, 0, 0, 0, 6, 6, 7, 3, 5, 6, 0, 6, 4, 6, 6, 7, 0, 5, 2]
1.316840e-32	1.510913e-32	[7, 2, 3, 1, 5, 4, 7, 4, 0, 7, 1, 2, 7, 0, 2, 0, 4, 4, 6, 7, 5, 7, 0, 2, 7, 4, 6, 2, 2, 5, 0, 6, 7, 1, 6, 6]
1.421449e-10	1.409992e-10	[4, 0, 7, 5, 2, 2, 0, 3, 6, 2, 5]
1.012851e-30	1.008061e-30	[3, 3, 7, 6, 4, 6, 6, 2, 3, 1, 0, 0, 5, 0, 5, 3, 3, 4, 4, 0, 0, 4, 0, 4, 2, 1, 0, 7, 4, 4, 0, 3, 2]
3.365648e-87	3.321703e-87	[5, 5, 5, 0, 7, 1, 3, 2, 7, 7, 7, 0, 0, 3, 2, 3, 2, 0, 0, 1, 2, 5, 2, 4, 1, 2, 3, 2, 6, 7, 0, 3, 7, 2, 0, 0, 2, 6, 6, 7, 6, 6, 4, 4, 7, 6, 6, 6, 1, 7, 6, 5, 6, 6, 4, 3, 7, 3, 7, 4, 0, 7, 3, 0, 0, 6, 1, 7, 6, 2, 0, 4, 6, 5, 1, 2, 0, 6, 7, 5, 4, 4, 5, 2, 4, 7, 0, 7, 1, 2, 4, 0, 6, 6, 0, 3, 2, 6]
2.872419e-20	2.916901e-20	[2, 1, 7, 4, 7, 0, 2, 3, 2, 5, 0, 6, 7, 2, 2, 3, 3, 0, 0, 2, 6, 1]
8.771071e-65	8.806633e-65	[0, 4, 6, 4, 0, 5, 6, 6, 3, 7, 6, 6, 0, 1, 6, 7, 1, 7, 3, 0, 5, 3, 7, 7, 7, 1, 3, 3, 7, 3, 3, 2, 0, 3, 7, 6, 6, 2, 5, 3, 1, 7, 2, 3, 2, 7, 0, 0, 2, 5, 0, 3, 7, 1, 0, 7, 6, 2, 2, 6, 7, 5, 0, 0, 3, 5, 7, 2, 7, 7, 1, 6]
8.169688e-53	7.004319e-53	[2, 3, 4, 4, 6, 6, 7, 1, 6, 4, 7, 4, 0, 5, 6, 3, 6, 7, 4, 6, 4, 5, 7, 0, 6, 7, 2, 1, 5, 2, 0, 2, 1, 1, 7, 6, 3, 6, 3, 6, 4, 3, 1, 1, 6, 0, 2, 7, 6, 7, 4, 1, 6, 2, 4, 5, 6, 4]
8.087232e-54	1.050629e-53	[0, 7, 7, 7, 4, 6, 6, 0, 3, 4, 3, 0, 5, 2, 7, 3, 2, 6, 3, 6, 0, 6, 6, 2, 7, 3, 1, 6, 6, 2, 4, 2, 6, 5, 0, 3, 5, 6, 7, 5, 0, 1, 4, 7, 4, 5, 7, 7, 3, 3, 1, 2, 7, 4, 6, 3, 2, 5, 0]
5.129481e-45	4.719966e-45	[0, 7, 1, 6, 3, 2, 6, 2, 0, 0, 3, 3, 0, 7, 4, 0, 6, 7, 3, 5, 6, 7, 4, 7, 6, 7, 6, 7, 6, 2, 2, 5, 0, 5, 0, 1, 1, 5, 7, 7, 2, 1, 0, 4, 2, 4, 5, 7, 6, 4]
1.244957e-32	1.123929e-32	[3, 0, 6, 7, 2, 5, 2, 3, 6, 0, 1, 7, 2, 3, 7, 5, 7, 2, 6, 7, 5, 5, 3, 1, 1, 1, 1, 6, 1, 0, 7, 3, 2, 3, 6]
1.643293e-33	1.756163e-33	[3, 2, 5, 1, 6, 3, 3, 0, 5, 2, 0, 3, 7, 7, 7, 6, 4, 7, 1, 0, 2, 0, 6, 1, 1, 0, 4, 0, 6, 4, 0, 4, 0, 6, 6, 2, 2]
1.971137e-10	2.074098e-10	[5, 6, 2, 0, 6, 3, 1, 7, 5, 6, 2]
9.602048e-21	8.297794e-21	[1, 4, 1, 6, 0, 7, 0, 5, 6, 3, 4, 6, 1, 3, 2, 4, 3, 2, 7, 6, 0, 1]
7.051250e-06	7.110178e-06	[7, 2, 2, 6, 1, 0]
2.081589e-12	1.854753e-12	[0, 1, 7, 5, 2, 3, 2, 0, 3, 0, 0, 1, 7]
1.126697e-26	1.124950e-26	[0, 3, 6, 2, 0, 3, 4, 4, 6, 0, 4, 2, 6, 0, 7, 4, 0, 0, 7, 5, 0, 6, 4, 2, 7, 1, 3, 6, 0, 7]
4.649382e-46	5.240361e-46	[1, 2, 0, 2, 5, 3, 1, 0, 6, 4, 7, 0, 5, 0, 5, 3, 6, 6, 2, 3, 0, 4, 2, 2, 1, 3, 4, 0, 5, 6, 4, 0, 2, 7, 4, 4, 0, 6, 2, 1, 1, 0, 4, 3, 3, 7, 0, 6, 3, 4]
3.635365e-83	4.259343e-83	[7, 3, 6, 2, 2, 1, 6, 0, 0, 5, 4, 3, 1, 7, 6, 6, 1, 1, 1, 6, 2, 2, 7, 6, 0, 2, 1, 5, 3, 1, 3, 2, 3, 5, 5, 4, 6, 4, 1, 1, 3, 6, 4, 4, 4, 6, 4, 0, 1, 3, 1, 3, 0, 0, 6, 3, 6, 5, 6, 6, 6, 6, 0, 4, 0, 5, 7, 6, 1, 2, 7, 7, 3, 3, 6, 4, 3, 0, 1, 4, 5, 7, 3, 2, 2, 7, 3, 1, 3, 7]
6.892134e-18	7.318165e-18	[6, 0, 6, 2, 7, 1, 2, 0, 4, 6, 4, 0, 7, 6, 1, 3, 0, 0, 6, 1]
9.212764e-17	7.976955e-17	[5, 7, 3, 2, 7, 7, 0, 5, 5, 6, 1, 1, 6, 4, 7, 2, 6, 0]
4.312960e-16	4.494828e-16	[6, 7, 2, 7, 0, 6, 4, 7, 0, 6, 3, 7, 4, 3, 6, 7, 7, 2]
1.697791e-79	1.859946e-79	[6, 0, 3, 3, 7, 4, 7, 4, 2, 1, 4, 4, 4, 2, 0, 3, 1, 4, 2, 0, 4, 1, 2, 2, 7, 3, 6, 6, 5, 1, 6, 1, 0, 7, 0, 0, 2, 1, 7, 6, 1, 5, 7, 3, 0, 4, 7, 3, 1, 6, 4, 3, 1, 0, 0, 2, 0, 7, 7, 0, 7, 2, 3, 6, 2, 0, 5, 4, 1, 1, 2, 6, 0, 0, 0, 2, 3, 3, 1, 7, 4, 2, 1, 2, 6, 6, 4]
4.469427e-14	4.873591e-14	[4, 2, 6, 0, 6, 4, 5, 0, 4, 7, 2, 4, 7, 0, 3]
1.825478e-42	1.394467e-42	[2, 0, 2, 6, 1, 1, 2, 2, 3, 2, 0, 7, 6, 3, 2, 4, 6, 4, 6, 0, 6, 7, 1, 5, 7, 4, 5, 5, 7, 3, 0, 6, 0, 2, 5, 7, 3, 0, 0, 0, 2, 2, 4, 1, 1, 0, 7]
3.344494e-43	3.272488e-43	[2, 7, 6, 6, 0, 0, 0, 5, 7, 0, 4, 4, 1, 3, 2, 6, 1, 2, 6, 0, 0, 0, 2, 3, 3, 0, 4, 3, 2, 7, 6, 0, 3, 7, 7, 7, 6, 5, 5, 4, 3, 5, 6, 4, 3, 6, 0, 2]
2.452052e-16	2.730702e-16	[3, 1, 6, 2, 4, 7, 4, 2, 7, 1, 5, 0, 7, 3, 5, 0, 7]
1.294964e-56	1.466776e-56	[5, 3, 6, 7, 2, 2, 5, 0, 2, 3, 1, 6, 7, 7, 3, 3, 5, 5, 6, 1, 4, 0, 1, 5, 5, 3, 7, 2, 6, 5, 4, 0, 6, 2, 1, 3, 4, 6, 7, 7, 5, 6, 6, 3, 2, 2, 7, 4, 3, 5, 6, 5, 1, 4, 2, 5, 2, 0, 7, 6, 6]
2.483708e-72	2.070173e-72	[3, 0, 4, 7, 4, 3, 4, 6, 2, 3, 4, 6, 4, 6, 0, 1, 0, 1, 6, 4, 0, 2, 5, 6, 6, 2, 1, 5, 0, 7, 1, 4, 2, 3, 0, 4, 7, 2, 6, 0, 5, 5, 6, 4, 2, 7, 2, 7, 0, 0, 3, 6, 0, 7, 6, 1, 5, 5, 6, 6, 4, 6, 6, 6, 0, 1, 3, 6, 4, 7, 1, 0, 3, 6, 0, 5, 1, 7, 1, 4]
2.019005e-28	1.920377e-28	[2, 6, 6, 0, 2, 2, 1, 6, 0, 5, 1, 1, 3, 7, 1, 1, 7, 6, 2, 4, 0, 1, 2, 0, 5, 7, 2, 0, 3, 3, 6]
2.440702e-05	2.556272e-05	[2, 2, 0, 3, 1]
3.162194e-56	3.422230e-56	[0, 6, 2, 4, 2, 5, 1, 1, 6, 2, 4, 4, 4, 0, 4, 7, 6, 6, 7, 3, 6, 6, 3, 0, 0, 4, 2, 4, 7, 7, 3, 6, 3, 0, 3, 3, 1, 7, 3, 2, 6, 3, 1, 4, 2, 3, 4, 5, 6, 2, 6, 7, 1, 1, 6, 5, 5, 5, 5, 7, 7]
4.796291e-18	4.942954e-18	[0, 4, 6, 2, 7, 6, 4, 0, 0, 4, 2, 4, 0, 2, 7, 4, 0, 5, 7, 0]
6.015082e-35	6.202776e-35	[4, 0, 7, 2, 1, 6, 1, 5, 6, 2, 5, 3, 0, 7, 0, 7, 0, 5, 3, 7, 1, 3, 0, 6, 0, 0, 2, 3, 1, 7, 4, 5, 4, 0, 6, 4, 1, 0]
3.165409e-62	3.131527e-62	[4, 2, 7, 7, 6, 2, 1, 7, 0, 1, 5, 3, 3, 0, 4, 5, 0, 0, 1, 7, 5, 5, 0, 0, 6, 3, 2, 4, 2, 6, 3, 2, 6, 7, 0, 6, 7, 6, 4, 3, 7, 0, 0, 5, 4, 7, 3, 6, 0, 3, 6, 6, 5, 7, 7, 7, 4, 6, 4, 4, 4, 2, 3, 3, 6, 2, 6, 3, 2]
1.070751e-53	1.213616e-53	[7, 7, 6, 4, 1, 6, 7, 5, 6, 1, 4, 2, 1, 3, 7, 2, 1, 6, 0, 2, 0, 2, 3, 0, 0, 4, 3, 7, 0, 3, 4, 6, 2, 6, 6, 4, 4, 7, 4, 4, 0, 7, 7, 7, 7, 6, 6, 2, 7, 3, 4, 0, 3, 0, 0, 7, 0, 6, 5, 1]
4.874715e-56	5.827497e-56	[4, 3, 1, 0, 1, 5, 6, 1, 3, 2, 0, 6, 0, 2, 0, 2, 7, 5, 1, 2, 7, 5, 1, 1, 0, 6, 1, 7, 4, 5, 2, 7, 3, 1, 1, 7, 7, 5, 6, 2, 0, 6, 6, 2, 5, 6, 3, 5, 7, 7, 0, 6, 7, 6, 6, 7, 4, 0, 7, 2, 6, 2]
1.742478e-10	1.808287e-10	[2, 6, 0, 6, 7, 0, 7, 6, 4, 2, 6, 7]
9.958438e-68	1.069946e-67	[0, 0, 1, 4, 7, 0, 2, 3, 6, 2, 2, 2, 6, 6, 0, 7, 1, 4, 2, 6, 0, 6, 6, 3, 2, 6, 0, 0, 0, 5, 2, 2, 7, 5, 7, 3, 7, 7, 6, 6, 7, 2, 6, 6, 6, 7, 3, 0, 4, 7, 2, 6, 5, 3, 4, 0, 1, 6, 3, 2, 6, 1, 2, 0, 4, 1, 7, 2, 4, 3, 6, 6, 6, 6, 1, 5, 7]
9.715047e-71	1.342555e-70	[0, 0, 7, 7, 4, 4, 4, 0, 4, 0, 1, 7, 2, 2, 0, 1, 4, 1, 7, 4, 2, 1, 2, 0, 4, 1, 3, 6, 1, 2, 6, 5, 3, 2, 1, 6, 2, 6, 4, 5, 2, 6, 4, 7, 7, 4, 5, 2, 2, 6, 7, 6, 2, 6, 5, 2, 7, 2, 2, 5, 1, 3, 0, 6, 1, 6, 3, 4, 6, 4, 4, 7, 2, 7, 7, 4, 2, 6]
8.032284e-40	7.866301e-40	[1, 6, 0, 3, 7, 7, 4, 2, 5, 0, 6, 6, 6, 4, 7, 6, 0, 6, 6, 6, 1, 3, 3, 1, 2, 0, 6, 1, 3, 3, 2, 7, 4, 6, 4, 7, 4, 1, 1, 0, 2, 4, 0, 7]
3.877478e-52	5.211576e-52	[7, 4, 6, 7, 6, 3, 0, 7, 7, 6, 1, 2, 4, 3, 6, 5, 3, 0, 1, 2, 2, 0, 7, 5, 1, 3, 0, 0, 3, 5, 0, 2, 0, 7, 6, 7, 3, 5, 5, 4, 0, 7, 7, 1, 3, 2, 1, 1, 2, 6, 5, 7, 3, 0, 6, 3, 6]
2.881860e-79	2.814691e-79	[6, 4, 0, 6, 3, 3, 3, 3, 3, 6, 4, 2, 7, 4, 1, 6, 3, 6, 2, 2, 1, 6, 7, 7, 2, 6, 6, 4, 5, 0, 1, 0, 6, 3, 6, 6, 2, 2, 5, 7, 7, 2, 4, 0, 6, 4, 2, 4, 3, 6, 0, 7, 4, 7, 7, 6, 1, 2, 6, 4, 0, 5, 2, 6, 1, 6, 0, 6, 6, 7, 6, 3, 3, 7, 0, 4, 7, 4, 2, 7, 0, 1, 2, 5, 4, 6, 1, 7, 7]
5.801195e-66	4.751831e-66	[6, 6, 6, 6, 0, 6, 4, 3, 7, 6, 6, 3, 0, 7, 7, 0, 2, 7, 7, 1, 6, 7, 0, 6, 6, 6, 6, 0, 3, 3, 0, 5, 7, 6, 7, 7, 7, 3, 0, 0, 6, 1, 1, 5, 1, 0, 2, 7, 7, 6, 6, 7, 0, 4, 0, 2, 0, 2, 0, 6, 3, 3, 5, 2, 2, 3, 5, 7, 7, 6, 7, 2, 4, 0, 6, 7]
2.292223e-72	2.674407e-72	[1, 0, 0, 2, 0, 5, 0, 6, 3, 4, 5, 7, 5, 0, 7, 5, 2, 1, 0, 1, 2, 0, 7, 1, 5, 5, 5, 3, 1, 7, 6, 0, 3, 4, 6, 2, 6, 3, 2, 4, 7, 2, 5, 0, 4, 0, 3, 7, 5, 5, 3, 0, 0, 2, 7, 4, 4, 3, 1, 2, 2, 7, 3, 4, 6, 2, 3, 3, 1, 2, 6, 3, 6, 7, 7, 2, 6, 0, 6]
2.273685e-07	2.229489e-07	[0, 4, 4, 7, 1, 5, 1]
2.711848e-64	3.445916e-64	[3, 7, 7, 7, 0, 4, 0, 5, 7, 5, 7, 4, 6, 4, 2, 7, 5, 1, 3, 2, 2, 0, 1, 3, 7, 0, 7, 0, 3, 1, 4, 0, 7, 0, 7, 0, 0, 5, 0, 3, 7, 2, 6, 1, 5, 4, 2, 1, 5, 1, 0, 4, 6, 5, 7, 6, 7, 3, 2, 7, 2, 7, 4, 3, 7, 0, 1, 4, 7, 3]
2.041297e-58	1.830836e-58	[5, 2, 1, 2, 0, 0, 5, 2, 4, 3, 1, 0, 4, 7, 7, 5, 6, 7, 0, 3, 7, 4, 0, 6, 2, 5, 6, 0, 0, 6, 5, 2, 6, 0, 2, 4, 0, 1, 6, 1, 4, 2, 0, 1, 7, 2, 5, 6, 0, 7, 4, 6, 0, 6, 5, 1, 4, 1, 7, 6, 3, 0, 6, 3, 0]
6.894969e-81	7.723262e-81	[0, 5, 1, 2, 2, 7, 1, 2, 1, 0, 2, 7, 6, 7, 4, 5, 7, 5, 5, 6, 0, 3, 2, 0, 7, 5, 2, 7, 0, 0, 3, 6, 2, 6, 4, 6, 6, 6, 3, 2, 1, 2, 2, 3, 6, 0, 2, 0, 0, 3, 5, 5, 7, 0, 4, 6, 0, 2, 3, 7, 7, 1, 4, 7, 6, 7, 7, 4, 3, 2, 1, 7, 4, 0, 7, 3, 6, 0, 6, 4, 2, 7, 1, 7, 5, 7, 4, 0, 2, 4]
