The value of m used in spectral learning algorithm: 6, datasize = 300,000 sequences
Model probability	Spectral learning probability
1.548534e-30	1.752635e-30	[13, 28, 20, 22, 16, 5, 23, 13, 1, 0, 12, 25, 29, 0, 13, 1, 16, 1, 15, 29]
4.838234e-91	4.151083e-91	[29, 16, 15, 22, 20, 6, 19, 10, 10, 6, 12, 3, 27, 8, 1, 2, 26, 8, 19, 1, 4, 17, 24, 24, 1, 29, 0, 17, 23, 22, 10, 29, 11, 23, 29, 22, 3, 24, 12, 15, 6, 9, 7, 21, 9, 3, 19, 11, 11, 16, 3, 4, 3, 13, 27, 28, 25, 27, 7, 8, 7]
1.684936e-67	1.976952e-67	[0, 14, 18, 14, 19, 9, 29, 27, 20, 29, 2, 17, 1, 18, 8, 6, 17, 15, 8, 2, 25, 3, 5, 2, 26, 7, 16, 13, 28, 23, 16, 5, 7, 1, 17, 1, 23, 3, 15, 13, 17, 24, 14, 19, 17]
2.170462e-94	2.739518e-94	[15, 0, 15, 28, 23, 8, 21, 10, 20, 0, 11, 29, 3, 21, 2, 23, 27, 14, 9, 2, 18, 29, 20, 16, 4, 8, 4, 2, 28, 11, 15, 2, 16, 3, 28, 10, 11, 16, 20, 11, 8, 17, 14, 2, 4, 26, 8, 5, 6, 27, 6, 8, 22, 0, 15, 5, 20, 12, 24, 11, 10, 22, 8, 11]
4.425970e-145	5.208813e-145	[10, 8, 1, 24, 18, 9, 22, 10, 7, 29, 23, 18, 29, 8, 17, 18, 10, 29, 26, 11, 19, 3, 9, 21, 0, 10, 28, 7, 0, 3, 28, 2, 20, 3, 1, 10, 9, 24, 6, 3, 14, 10, 25, 9, 17, 26, 23, 9, 5, 16, 5, 0, 7, 21, 8, 14, 2, 19, 11, 8, 0, 29, 27, 21, 1, 6, 14, 3, 13, 4, 12, 7, 0, 4, 18, 14, 2, 29, 3, 10, 10, 24, 20, 16, 2, 16, 24, 16, 26, 8, 11, 16, 1, 25, 24, 12, 7, 10]
3.768776e-64	3.742079e-64	[1, 12, 10, 0, 28, 3, 4, 11, 6, 24, 26, 2, 27, 8, 14, 12, 14, 6, 15, 27, 0, 11, 6, 14, 5, 22, 18, 25, 10, 2, 3, 2, 6, 1, 19, 10, 15, 24, 21, 19, 27, 20, 16]
5.274511e-49	4.521012e-49	[2, 8, 9, 11, 15, 15, 1, 13, 6, 29, 7, 18, 3, 8, 25, 25, 5, 18, 9, 2, 16, 13, 21, 0, 15, 11, 12, 25, 12, 15, 12, 29, 8]
3.849690e-76	4.006520e-76	[16, 3, 24, 4, 9, 3, 22, 28, 20, 23, 20, 24, 15, 21, 17, 14, 23, 23, 1, 22, 20, 17, 22, 17, 12, 10, 5, 25, 29, 21, 29, 24, 6, 24, 24, 0, 13, 24, 22, 2, 0, 17, 7, 26, 7, 5, 13, 27, 2, 8, 17]
7.500165e-82	8.398432e-82	[3, 5, 24, 24, 11, 5, 13, 24, 27, 1, 24, 11, 24, 23, 28, 9, 29, 22, 22, 20, 4, 1, 14, 24, 11, 7, 3, 18, 1, 17, 11, 2, 11, 21, 20, 2, 0, 29, 12, 27, 15, 23, 17, 4, 29, 28, 9, 8, 6, 13, 3, 1, 11, 18, 10]
8.551719e-69	7.423742e-69	[3, 29, 24, 20, 19, 10, 0, 26, 22, 28, 29, 4, 8, 10, 14, 29, 16, 3, 27, 16, 27, 2, 5, 28, 15, 25, 12, 23, 4, 28, 20, 8, 3, 13, 3, 13, 5, 2, 4, 0, 12, 16, 13, 11, 14, 18]
8.491349e-120	8.716483e-120	[15, 4, 17, 21, 26, 16, 1, 23, 27, 2, 21, 17, 2, 11, 11, 4, 0, 29, 14, 8, 9, 17, 12, 8, 25, 6, 27, 5, 3, 20, 29, 24, 23, 21, 11, 7, 9, 24, 11, 28, 24, 7, 0, 24, 3, 12, 3, 20, 8, 11, 14, 13, 23, 13, 2, 15, 1, 18, 14, 27, 1, 26, 18, 27, 23, 7, 28, 3, 14, 10, 15, 27, 13, 15, 20, 0, 0, 7, 11, 29, 4]
1.657457e-144	1.547663e-144	[19, 10, 0, 28, 24, 23, 6, 20, 0, 26, 26, 22, 21, 19, 1, 17, 4, 14, 21, 20, 10, 12, 2, 26, 24, 0, 3, 27, 11, 16, 17, 18, 10, 22, 26, 23, 14, 12, 0, 2, 4, 16, 27, 28, 23, 8, 23, 20, 26, 12, 28, 14, 2, 6, 20, 13, 14, 21, 18, 7, 18, 29, 23, 1, 26, 9, 9, 23, 7, 28, 19, 27, 10, 0, 23, 24, 25, 8, 4, 1, 25, 14, 29, 0, 3, 12, 2, 19, 26, 4, 11, 5, 1, 17, 9, 28, 22]
3.394504e-66	3.660926e-66	[7, 7, 1, 9, 5, 26, 14, 7, 0, 5, 15, 2, 12, 15, 17, 2, 22, 2, 14, 23, 17, 11, 24, 11, 12, 17, 3, 16, 13, 14, 4, 13, 13, 28, 28, 3, 3, 28, 14, 27, 19, 11, 1, 26]
1.087159e-51	1.064887e-51	[11, 4, 9, 25, 10, 15, 17, 8, 10, 12, 28, 11, 2, 16, 8, 14, 5, 15, 11, 10, 15, 8, 5, 15, 14, 4, 4, 28, 23, 27, 3, 2, 19, 10, 8]
6.910074e-14	6.108820e-14	[8, 12, 5, 5, 29, 1, 17, 24, 2]
7.467699e-105	6.035446e-105	[1, 21, 1, 10, 0, 9, 13, 5, 9, 16, 28, 16, 0, 27, 25, 7, 23, 23, 1, 9, 18, 14, 25, 25, 22, 16, 10, 21, 29, 27, 11, 20, 9, 23, 16, 17, 15, 5, 14, 28, 25, 23, 28, 1, 9, 25, 20, 5, 18, 19, 26, 0, 6, 19, 12, 29, 21, 28, 10, 20, 26, 1, 17, 22, 21, 26, 0, 9, 5, 24]
8.602379e-136	7.865412e-136	[12, 14, 27, 23, 27, 13, 9, 10, 28, 29, 23, 11, 16, 3, 7, 11, 15, 29, 1, 14, 12, 7, 18, 14, 23, 5, 12, 6, 7, 5, 9, 6, 26, 16, 9, 29, 4, 15, 6, 18, 22, 0, 16, 20, 24, 15, 3, 17, 11, 1, 22, 24, 13, 0, 6, 6, 16, 3, 18, 18, 0, 18, 29, 15, 28, 21, 27, 10, 6, 15, 25, 26, 29, 29, 12, 10, 3, 13, 11, 22, 11, 11, 15, 20, 7, 28, 29, 5, 22, 20, 8, 10]
8.450366e-36	7.637513e-36	[15, 6, 17, 23, 25, 7, 23, 7, 18, 22, 24, 6, 19, 14, 10, 15, 4, 26, 6, 16, 0, 5, 29, 9]
9.348377e-45	1.001605e-44	[0, 8, 20, 26, 0, 6, 10, 23, 11, 27, 17, 20, 25, 19, 26, 14, 21, 15, 26, 5, 21, 13, 10, 12, 8, 3, 5, 12, 14, 6]
3.412380e-128	3.795695e-128	[17, 12, 20, 9, 29, 9, 1, 3, 11, 1, 18, 9, 5, 18, 27, 0, 2, 9, 5, 0, 5, 9, 16, 8, 10, 26, 5, 4, 15, 8, 24, 3, 0, 8, 8, 15, 27, 0, 15, 26, 13, 23, 23, 20, 16, 15, 9, 9, 12, 13, 2, 3, 1, 28, 15, 10, 6, 16, 23, 16, 23, 12, 24, 25, 17, 23, 7, 1, 4, 24, 15, 22, 0, 18, 1, 29, 26, 13, 14, 1, 15, 2, 23, 18, 14, 14, 4]
1.734690e-133	1.166937e-133	[7, 3, 19, 7, 28, 0, 5, 3, 22, 10, 24, 12, 9, 2, 16, 20, 16, 28, 14, 29, 24, 8, 6, 8, 12, 24, 8, 28, 0, 18, 29, 24, 4, 2, 17, 29, 23, 8, 3, 22, 14, 25, 29, 17, 24, 22, 26, 5, 10, 11, 24, 16, 22, 6, 21, 20, 10, 24, 20, 25, 0, 22, 20, 29, 26, 29, 29, 3, 25, 16, 21, 10, 3, 6, 1, 0, 2, 7, 7, 18, 2, 3, 7, 13, 19, 29, 29, 16, 15, 19]
2.257436e-80	2.188379e-80	[12, 23, 28, 10, 3, 28, 12, 25, 21, 2, 16, 8, 13, 11, 14, 8, 7, 8, 8, 9, 17, 0, 23, 10, 29, 29, 7, 16, 14, 6, 12, 25, 12, 22, 18, 7, 13, 23, 0, 3, 14, 10, 1, 17, 3, 18, 27, 27, 7, 16, 21, 7, 15, 14]
7.308180e-64	8.044018e-64	[15, 20, 3, 1, 16, 7, 0, 17, 12, 15, 23, 13, 8, 4, 4, 6, 10, 6, 3, 25, 4, 22, 9, 14, 2, 6, 14, 20, 7, 20, 18, 23, 10, 1, 14, 20, 12, 13, 24, 13, 2, 14, 4]
2.531256e-74	2.447254e-74	[8, 29, 4, 1, 8, 18, 5, 5, 21, 15, 7, 16, 26, 16, 28, 15, 12, 15, 6, 22, 29, 11, 3, 19, 1, 14, 19, 19, 14, 0, 19, 6, 10, 19, 27, 11, 7, 24, 5, 12, 12, 26, 4, 15, 4, 15, 13, 17, 20, 21]
1.325211e-146	1.559918e-146	[5, 7, 15, 9, 5, 23, 5, 24, 21, 10, 29, 22, 24, 21, 23, 26, 28, 13, 12, 8, 21, 25, 17, 20, 26, 26, 13, 10, 14, 12, 10, 14, 1, 15, 4, 16, 1, 24, 28, 21, 4, 29, 27, 16, 25, 10, 14, 16, 20, 4, 22, 17, 10, 2, 16, 0, 4, 26, 7, 8, 29, 26, 4, 5, 24, 20, 27, 23, 27, 9, 22, 24, 18, 28, 11, 9, 9, 20, 18, 14, 5, 8, 23, 5, 23, 10, 21, 0, 0, 18, 9, 4, 15, 22, 4, 3, 19, 2, 0]
2.631608e-27	2.427515e-27	[0, 8, 12, 29, 7, 23, 15, 28, 27, 12, 28, 28, 6, 27, 13, 18, 14, 2]
2.287650e-12	2.222597e-12	[5, 19, 20, 0, 4, 23, 11, 24]
3.562062e-33	3.350393e-33	[11, 0, 25, 10, 17, 28, 20, 18, 11, 29, 0, 8, 8, 12, 10, 2, 13, 3, 6, 19, 25, 7]
1.074841e-131	9.981963e-132	[13, 4, 29, 18, 10, 9, 29, 23, 11, 8, 0, 29, 18, 11, 18, 12, 29, 25, 29, 28, 6, 24, 16, 8, 7, 10, 0, 22, 26, 5, 15, 6, 27, 23, 6, 6, 2, 16, 24, 10, 26, 14, 3, 14, 8, 16, 26, 16, 24, 29, 18, 8, 3, 29, 25, 6, 17, 6, 12, 27, 16, 25, 17, 25, 18, 1, 29, 0, 9, 13, 9, 2, 0, 13, 25, 7, 15, 11, 28, 2, 6, 28, 15, 6, 23, 16, 7, 0, 11]
2.498507e-77	2.679897e-77	[23, 21, 25, 4, 20, 0, 13, 4, 26, 18, 17, 0, 4, 18, 17, 24, 0, 17, 16, 14, 12, 17, 1, 8, 23, 13, 26, 3, 13, 16, 4, 3, 3, 17, 7, 16, 23, 0, 10, 26, 15, 12, 10, 10, 27, 5, 26, 6, 12, 9, 10, 8]
1.599874e-124	1.487424e-124	[12, 1, 20, 15, 10, 22, 3, 10, 29, 25, 8, 14, 18, 27, 23, 13, 7, 25, 20, 10, 14, 25, 7, 21, 19, 5, 14, 8, 24, 7, 18, 29, 28, 11, 26, 13, 27, 28, 6, 15, 24, 6, 29, 4, 7, 16, 15, 22, 6, 9, 25, 12, 12, 25, 18, 9, 20, 28, 8, 17, 29, 6, 3, 25, 3, 16, 7, 24, 26, 7, 6, 13, 25, 0, 8, 25, 0, 1, 11, 26, 23, 29, 11, 17]
2.267547e-80	1.934492e-80	[24, 22, 4, 5, 29, 24, 1, 18, 7, 7, 15, 12, 5, 16, 20, 4, 23, 19, 13, 26, 26, 25, 15, 24, 12, 12, 29, 20, 14, 10, 19, 27, 12, 2, 24, 14, 17, 14, 8, 6, 23, 2, 19, 10, 5, 7, 6, 27, 7, 6, 22, 21, 10, 19]
1.441939e-121	1.368759e-121	[19, 19, 29, 11, 16, 16, 12, 16, 29, 15, 17, 20, 23, 17, 25, 21, 29, 0, 12, 4, 27, 16, 12, 23, 16, 24, 15, 17, 1, 2, 7, 15, 2, 18, 1, 29, 24, 12, 11, 7, 27, 23, 27, 3, 19, 14, 10, 12, 1, 24, 29, 17, 15, 12, 6, 29, 29, 12, 11, 8, 11, 11, 5, 1, 29, 29, 27, 18, 28, 13, 26, 5, 3, 17, 21, 26, 12, 3, 3, 5, 18, 13]
7.771325e-135	5.991484e-135	[22, 8, 1, 1, 20, 18, 25, 16, 1, 22, 6, 14, 28, 21, 4, 7, 23, 29, 0, 1, 26, 5, 11, 28, 2, 21, 15, 21, 29, 28, 19, 7, 24, 14, 3, 17, 2, 12, 15, 0, 25, 20, 8, 14, 19, 15, 7, 6, 11, 7, 12, 1, 17, 4, 1, 21, 18, 20, 18, 15, 15, 7, 24, 22, 4, 21, 17, 21, 15, 24, 22, 13, 11, 26, 5, 18, 27, 15, 4, 2, 18, 3, 5, 4, 11, 20, 23, 4, 13, 2, 29]
9.420496e-126	7.473852e-126	[20, 28, 23, 11, 28, 25, 28, 18, 18, 13, 10, 13, 3, 26, 5, 16, 2, 10, 14, 20, 13, 7, 6, 6, 16, 18, 2, 14, 24, 2, 25, 26, 7, 5, 27, 9, 0, 25, 17, 29, 6, 3, 2, 13, 8, 16, 13, 8, 25, 7, 24, 13, 1, 3, 2, 18, 28, 19, 14, 3, 22, 23, 9, 7, 13, 3, 3, 0, 24, 23, 25, 29, 1, 18, 7, 14, 1, 19, 3, 27, 21, 15, 12, 24]
4.643376e-45	3.182475e-45	[4, 3, 27, 15, 27, 15, 21, 21, 12, 12, 6, 25, 9, 19, 7, 14, 16, 14, 8, 27, 29, 15, 4, 14, 9, 8, 18, 26, 1, 13]
3.138544e-71	3.445341e-71	[20, 2, 9, 15, 8, 25, 5, 14, 8, 13, 27, 14, 15, 13, 19, 23, 18, 6, 12, 20, 18, 24, 3, 2, 7, 29, 3, 13, 15, 6, 12, 2, 29, 23, 4, 8, 11, 29, 7, 28, 1, 26, 2, 9, 8, 3, 6, 20]
5.007970e-137	5.566470e-137	[19, 1, 24, 1, 8, 5, 8, 4, 15, 22, 24, 3, 5, 5, 21, 19, 24, 14, 20, 7, 3, 22, 9, 7, 14, 20, 6, 11, 2, 24, 6, 21, 29, 26, 10, 24, 17, 5, 25, 14, 25, 17, 7, 8, 8, 18, 18, 18, 29, 15, 26, 15, 1, 13, 29, 7, 23, 7, 20, 7, 22, 4, 17, 3, 17, 0, 23, 12, 3, 20, 5, 9, 29, 2, 5, 28, 26, 28, 28, 10, 12, 2, 12, 3, 15, 8, 26, 10, 12, 24, 20, 5, 5]
6.408784e-98	7.002756e-98	[16, 27, 12, 20, 3, 14, 8, 13, 0, 17, 0, 16, 27, 5, 14, 12, 26, 11, 2, 7, 16, 0, 0, 20, 13, 13, 8, 23, 19, 15, 9, 9, 25, 0, 0, 21, 21, 8, 10, 15, 10, 11, 15, 11, 1, 8, 11, 12, 0, 14, 8, 23, 28, 10, 23, 12, 1, 2, 24, 2, 6, 26, 16, 14, 21, 22]
3.698986e-120	4.262494e-120	[20, 8, 21, 26, 17, 14, 23, 9, 18, 22, 2, 20, 4, 0, 7, 17, 20, 28, 12, 13, 8, 16, 9, 0, 2, 28, 11, 1, 29, 6, 15, 4, 29, 17, 12, 23, 19, 28, 26, 6, 0, 8, 8, 0, 1, 18, 10, 0, 8, 19, 8, 17, 25, 29, 19, 15, 7, 5, 5, 14, 0, 8, 3, 8, 10, 13, 26, 25, 12, 0, 7, 16, 7, 5, 12, 14, 14, 26, 11, 19, 19]
1.132359e-68	1.062789e-68	[28, 5, 17, 0, 23, 7, 20, 14, 15, 24, 1, 21, 2, 16, 7, 29, 9, 12, 6, 19, 5, 18, 4, 0, 24, 16, 24, 1, 18, 16, 26, 23, 11, 26, 22, 21, 11, 22, 22, 8, 25, 2, 12, 6, 11, 5]
5.107359e-42	5.276851e-42	[6, 7, 7, 13, 5, 11, 7, 29, 8, 19, 6, 7, 11, 1, 19, 15, 6, 8, 13, 12, 11, 20, 14, 6, 3, 5, 6, 17]
1.268062e-89	1.195747e-89	[10, 5, 19, 6, 8, 21, 12, 14, 6, 24, 24, 15, 18, 15, 28, 11, 15, 0, 17, 10, 15, 8, 11, 5, 20, 1, 15, 13, 10, 24, 29, 3, 12, 7, 16, 26, 4, 10, 15, 11, 3, 17, 20, 18, 2, 17, 19, 1, 7, 6, 20, 3, 17, 15, 28, 23, 14, 4, 12, 13, 3]
1.318585e-132	1.644609e-132	[2, 9, 16, 18, 14, 17, 10, 24, 15, 19, 9, 24, 28, 26, 11, 2, 14, 0, 21, 11, 14, 20, 29, 26, 9, 17, 18, 18, 14, 14, 2, 3, 7, 10, 5, 22, 5, 19, 7, 5, 0, 6, 12, 3, 20, 23, 5, 6, 29, 22, 11, 14, 10, 27, 20, 6, 5, 7, 7, 13, 3, 29, 16, 10, 23, 12, 14, 17, 29, 29, 26, 17, 10, 14, 18, 15, 16, 4, 25, 20, 29, 29, 24, 15, 15, 15, 7, 24, 19, 29]
3.740721e-21	3.723915e-21	[15, 17, 10, 24, 8, 20, 24, 9, 17, 18, 18, 18, 27, 18]
9.838508e-35	8.765600e-35	[3, 3, 26, 7, 6, 25, 11, 6, 29, 1, 19, 18, 7, 0, 20, 14, 29, 9, 1, 1, 29, 24, 19]
1.187756e-30	1.321688e-30	[25, 24, 10, 25, 19, 2, 29, 26, 23, 27, 27, 21, 15, 22, 5, 5, 19, 18, 3, 13]
3.108718e-42	3.095451e-42	[6, 4, 23, 8, 21, 3, 7, 28, 6, 24, 9, 12, 22, 27, 19, 27, 0, 23, 27, 14, 27, 15, 5, 27, 7, 25, 20, 14]
6.487218e-133	8.949699e-133	[5, 5, 8, 9, 22, 24, 21, 3, 15, 15, 5, 15, 21, 16, 25, 9, 0, 0, 5, 18, 14, 18, 15, 22, 5, 5, 28, 3, 10, 27, 9, 0, 23, 29, 11, 21, 7, 9, 1, 7, 13, 5, 20, 28, 13, 26, 15, 21, 7, 9, 10, 18, 11, 2, 16, 9, 3, 5, 11, 20, 21, 25, 20, 10, 19, 24, 9, 8, 20, 11, 3, 2, 18, 7, 29, 11, 26, 24, 24, 26, 4, 14, 15, 11, 12, 0, 23, 2, 9, 25]
1.074332e-06	1.045441e-06	[25, 0, 17, 28]
1.704149e-83	1.676512e-83	[29, 16, 0, 13, 24, 3, 9, 24, 25, 26, 11, 11, 5, 7, 7, 24, 13, 24, 18, 3, 7, 2, 18, 24, 6, 27, 17, 5, 22, 11, 28, 23, 23, 1, 17, 20, 14, 1, 22, 10, 25, 26, 24, 19, 12, 17, 1, 23, 5, 7, 20, 7, 21, 4, 5, 5]
2.127913e-15	2.158231e-15	[21, 28, 15, 20, 13, 4, 20, 0, 20, 7]
2.054260e-43	1.965489e-43	[5, 29, 17, 23, 7, 3, 24, 29, 29, 18, 29, 22, 26, 23, 10, 20, 28, 14, 11, 28, 9, 4, 28, 14, 22, 10, 14, 4, 9]
2.410005e-143	2.403092e-143	[1, 26, 18, 28, 3, 14, 10, 9, 15, 16, 17, 0, 6, 8, 8, 11, 14, 24, 9, 12, 16, 18, 20, 19, 8, 9, 19, 9, 23, 26, 19, 15, 28, 6, 15, 14, 1, 9, 16, 20, 15, 28, 15, 20, 14, 5, 4, 23, 24, 1, 3, 7, 12, 25, 19, 17, 2, 6, 4, 10, 5, 10, 27, 23, 23, 4, 6, 11, 10, 3, 26, 27, 28, 3, 14, 14, 28, 10, 0, 5, 16, 25, 5, 13, 17, 11, 23, 8, 21, 5, 25, 5, 16, 20, 23, 0, 7]
3.687991e-15	3.893490e-15	[17, 15, 29, 29, 28, 20, 14, 23, 24, 12]
8.342832e-91	8.286530e-91	[6, 0, 14, 3, 23, 15, 2, 19, 6, 21, 28, 19, 17, 4, 9, 4, 11, 23, 7, 26, 14, 19, 8, 10, 2, 20, 10, 23, 8, 8, 19, 25, 7, 5, 0, 0, 11, 19, 12, 4, 24, 29, 6, 21, 15, 1, 18, 18, 1, 4, 28, 3, 3, 6, 19, 29, 6, 17, 4, 13, 19]
7.881034e-43	9.700944e-43	[8, 0, 1, 29, 19, 14, 15, 29, 29, 23, 8, 4, 14, 10, 28, 14, 15, 3, 12, 7, 26, 26, 1, 15, 17, 17, 29, 23, 5]
8.559451e-70	8.995639e-70	[24, 24, 18, 5, 19, 0, 18, 15, 28, 13, 25, 3, 24, 0, 18, 1, 24, 28, 6, 6, 1, 20, 27, 13, 12, 17, 3, 20, 25, 15, 19, 16, 10, 1, 5, 24, 28, 28, 8, 7, 14, 7, 10, 29, 25, 10, 15]
5.443029e-20	5.528228e-20	[22, 18, 5, 23, 12, 14, 26, 12, 3, 19, 20, 16, 21]
5.588819e-130	8.652397e-130	[0, 29, 4, 12, 1, 24, 21, 21, 28, 10, 27, 11, 2, 5, 5, 24, 24, 11, 10, 3, 10, 3, 14, 27, 0, 19, 1, 9, 12, 13, 13, 14, 5, 28, 20, 27, 20, 24, 2, 11, 3, 29, 27, 26, 6, 4, 23, 4, 23, 25, 21, 9, 7, 18, 0, 8, 28, 12, 22, 20, 24, 9, 15, 25, 8, 24, 11, 16, 12, 0, 5, 20, 5, 4, 8, 4, 0, 10, 23, 23, 18, 16, 20, 3, 24, 27, 18, 10]
6.937417e-117	7.442179e-117	[24, 15, 12, 27, 10, 10, 8, 5, 17, 19, 23, 16, 7, 15, 10, 5, 6, 27, 29, 22, 6, 5, 12, 2, 15, 26, 3, 19, 7, 15, 26, 23, 2, 24, 18, 3, 2, 10, 26, 29, 3, 1, 14, 16, 15, 3, 0, 8, 21, 27, 27, 15, 3, 6, 23, 21, 1, 20, 18, 29, 23, 4, 8, 22, 25, 13, 0, 23, 17, 13, 12, 23, 1, 26, 14, 22, 19, 7, 18]
1.049482e-43	1.134396e-43	[12, 2, 4, 8, 1, 28, 8, 10, 25, 24, 18, 1, 18, 16, 6, 13, 26, 19, 9, 8, 17, 14, 28, 15, 24, 14, 2, 28, 21]
1.628303e-71	1.952114e-71	[2, 16, 14, 5, 24, 29, 28, 21, 19, 15, 19, 23, 6, 2, 15, 25, 1, 21, 7, 12, 17, 29, 10, 11, 18, 14, 13, 26, 23, 15, 8, 16, 16, 8, 23, 8, 23, 1, 18, 10, 12, 19, 24, 17, 13, 9, 5, 25]
2.037016e-101	1.853823e-101	[7, 13, 17, 11, 16, 22, 12, 17, 28, 15, 16, 12, 24, 20, 0, 17, 13, 28, 0, 9, 3, 5, 0, 16, 23, 20, 22, 21, 4, 24, 12, 11, 15, 29, 14, 4, 15, 22, 27, 28, 4, 5, 2, 17, 5, 10, 14, 2, 25, 0, 0, 25, 28, 28, 8, 6, 10, 6, 25, 17, 27, 17, 19, 11, 22, 6, 14, 12]
1.424100e-40	1.403923e-40	[22, 0, 28, 16, 4, 3, 9, 27, 17, 18, 12, 0, 26, 29, 3, 4, 24, 3, 27, 4, 3, 4, 9, 29, 20, 15, 17]
5.330079e-67	5.363421e-67	[15, 16, 4, 3, 18, 4, 18, 20, 16, 24, 14, 24, 1, 9, 16, 8, 3, 9, 27, 28, 22, 8, 8, 1, 29, 13, 8, 0, 12, 8, 22, 15, 7, 26, 10, 24, 23, 4, 9, 17, 8, 17, 28, 28, 10]
1.111997e-40	1.134350e-40	[11, 4, 5, 2, 5, 0, 2, 20, 15, 20, 23, 29, 11, 1, 25, 8, 25, 2, 27, 19, 27, 24, 20, 28, 2, 21, 26]
9.790906e-64	7.997923e-64	[10, 23, 15, 26, 12, 17, 23, 24, 1, 2, 16, 7, 22, 23, 10, 3, 20, 21, 20, 10, 9, 3, 5, 19, 12, 26, 29, 23, 14, 20, 25, 23, 26, 26, 19, 8, 0, 15, 8, 10, 19, 28, 15]
1.549944e-90	1.896541e-90	[15, 29, 5, 27, 11, 2, 4, 23, 14, 20, 0, 8, 15, 6, 8, 6, 10, 8, 11, 11, 15, 5, 27, 24, 27, 29, 6, 28, 12, 18, 23, 16, 7, 1, 26, 18, 15, 10, 0, 7, 29, 0, 11, 17, 8, 17, 23, 9, 14, 18, 15, 24, 4, 8, 2, 15, 12, 14, 18, 14, 3, 29]
2.035701e-130	1.518969e-130	[27, 16, 18, 27, 18, 7, 4, 7, 10, 15, 23, 1, 5, 24, 10, 4, 1, 2, 5, 18, 14, 14, 23, 9, 14, 6, 10, 3, 7, 2, 4, 27, 13, 2, 23, 29, 25, 9, 24, 16, 14, 19, 1, 27, 25, 12, 5, 29, 21, 8, 3, 29, 5, 11, 19, 15, 28, 29, 8, 21, 3, 17, 16, 7, 29, 12, 10, 3, 15, 25, 15, 7, 26, 9, 2, 10, 21, 5, 7, 15, 6, 26, 25, 6, 22, 23, 1, 13]
1.226489e-95	1.140678e-95	[25, 9, 3, 13, 11, 8, 10, 19, 17, 6, 2, 20, 6, 17, 9, 4, 26, 22, 7, 0, 3, 23, 7, 24, 12, 0, 16, 22, 27, 26, 22, 23, 4, 2, 28, 23, 2, 15, 9, 14, 25, 21, 18, 24, 15, 10, 1, 17, 6, 2, 27, 6, 28, 26, 8, 5, 2, 8, 21, 10, 11, 3, 16, 28]
3.326861e-82	2.767020e-82	[11, 12, 12, 28, 20, 26, 25, 20, 29, 0, 24, 28, 27, 19, 7, 15, 9, 15, 12, 24, 28, 1, 10, 3, 28, 27, 23, 8, 19, 7, 11, 12, 13, 1, 19, 23, 12, 11, 14, 27, 3, 27, 11, 16, 28, 24, 28, 15, 9, 25, 29, 22, 9, 6, 9]
2.039308e-84	2.303685e-84	[25, 14, 3, 7, 27, 20, 27, 5, 12, 23, 7, 14, 14, 27, 22, 10, 15, 6, 19, 26, 21, 10, 11, 2, 3, 29, 14, 18, 25, 3, 3, 15, 25, 6, 14, 14, 3, 22, 9, 17, 18, 14, 18, 18, 15, 8, 9, 24, 26, 16, 12, 25, 20, 15, 21, 23, 29]
2.018160e-12	1.966775e-12	[1, 28, 4, 16, 5, 0, 15, 7]
2.364196e-90	2.126225e-90	[1, 24, 3, 12, 28, 26, 15, 7, 10, 26, 10, 1, 4, 19, 3, 29, 21, 26, 16, 28, 29, 4, 16, 9, 12, 11, 25, 2, 29, 1, 16, 0, 23, 24, 29, 25, 6, 26, 29, 17, 12, 21, 7, 20, 8, 16, 15, 29, 12, 26, 8, 15, 26, 7, 13, 14, 24, 0, 0, 3, 11]
1.569967e-38	1.579038e-38	[9, 12, 20, 15, 24, 1, 8, 24, 20, 9, 20, 4, 6, 3, 17, 9, 14, 1, 24, 28, 5, 15, 16, 8, 10, 24]
3.870799e-100	2.777016e-100	[28, 5, 14, 15, 9, 5, 18, 26, 6, 5, 25, 20, 19, 29, 6, 1, 6, 4, 26, 17, 12, 15, 12, 19, 27, 20, 5, 20, 7, 9, 10, 24, 24, 15, 8, 3, 12, 8, 29, 14, 28, 29, 1, 1, 29, 18, 25, 8, 9, 9, 18, 23, 5, 25, 9, 5, 26, 12, 1, 23, 21, 4, 24, 0, 15, 9, 27, 15]
1.845945e-85	1.815254e-85	[9, 24, 20, 3, 8, 26, 14, 3, 26, 1, 25, 27, 3, 20, 21, 4, 16, 9, 26, 26, 14, 25, 0, 28, 0, 17, 1, 1, 21, 14, 28, 1, 0, 27, 12, 11, 9, 19, 22, 18, 22, 24, 24, 27, 12, 14, 18, 29, 13, 17, 8, 7, 25, 9, 6, 20, 24]
1.029674e-76	1.027433e-76	[5, 28, 11, 5, 20, 20, 0, 8, 14, 12, 23, 20, 28, 4, 14, 0, 20, 8, 5, 24, 10, 8, 20, 1, 2, 24, 29, 22, 11, 4, 1, 29, 2, 16, 4, 29, 5, 24, 15, 24, 16, 21, 11, 23, 23, 17, 5, 4, 7, 22, 22, 12]
