The value of m used in spectral learning algorithm: 1
Model probability	Spectral learning probability
8.383668e-88	6.460604e-88	[0, 5, 11, 13, 9, 1, 11, 1, 5, 11, 9, 2, 7, 8, 13, 10, 2, 9, 2, 8, 12, 5, 8, 1, 12, 15, 13, 5, 8, 7, 7, 12, 13, 14, 5, 10, 12, 14, 12, 11, 4, 15, 9, 8, 5, 11, 15, 6, 14, 2, 0, 2, 5, 0, 10, 3, 1, 0, 9, 10, 4, 8, 12, 8, 0, 7, 10, 4, 15, 1, 12, 0, 13]
1.085880e-18	1.108368e-18	[11, 6, 8, 5, 12, 15, 3, 15, 13, 14, 1, 15, 5, 10, 5]
3.011532e-15	2.906594e-15	[10, 1, 2, 9, 6, 13, 10, 14, 4, 0, 12, 8]
1.552487e-78	1.613472e-78	[3, 13, 1, 15, 13, 15, 11, 13, 13, 1, 8, 11, 8, 14, 7, 0, 15, 9, 1, 7, 13, 7, 5, 1, 0, 6, 7, 14, 13, 9, 6, 8, 0, 13, 3, 3, 4, 12, 11, 1, 13, 1, 13, 7, 15, 6, 10, 2, 15, 11, 14, 3, 10, 0, 8, 5, 13, 15, 4, 10, 5, 9, 0, 14, 0]
4.590081e-33	5.351433e-33	[8, 7, 14, 13, 6, 8, 9, 0, 13, 6, 15, 1, 7, 5, 4, 8, 13, 5, 1, 5, 5, 10, 2, 9, 8, 5, 6, 8]
7.771400e-42	6.617087e-42	[7, 2, 13, 7, 14, 1, 11, 7, 2, 13, 3, 9, 15, 13, 9, 0, 4, 4, 3, 1, 7, 7, 10, 0, 7, 2, 4, 13, 4, 15, 0, 1, 2, 9]
9.676350e-71	9.228760e-71	[5, 2, 11, 7, 12, 4, 13, 13, 5, 5, 10, 14, 13, 1, 7, 1, 13, 1, 4, 8, 9, 7, 9, 1, 5, 4, 9, 4, 8, 8, 3, 13, 9, 7, 10, 7, 6, 13, 8, 13, 1, 1, 2, 3, 0, 12, 1, 8, 8, 12, 4, 14, 5, 13, 5, 7, 2, 5, 7, 0]
1.030592e-26	9.024319e-27	[5, 11, 1, 10, 1, 0, 4, 15, 1, 12, 13, 5, 4, 0, 5, 6, 10, 11, 10, 10, 12, 10]
2.597766e-47	2.487889e-47	[11, 13, 8, 10, 15, 6, 2, 4, 0, 2, 3, 1, 5, 9, 5, 0, 4, 1, 9, 10, 4, 1, 13, 5, 10, 10, 8, 0, 11, 11, 10, 15, 8, 14, 10, 5, 10, 14, 1]
6.416614e-56	6.780515e-56	[2, 8, 1, 10, 8, 5, 6, 12, 5, 5, 6, 5, 15, 14, 5, 0, 8, 6, 15, 15, 5, 8, 8, 8, 10, 5, 9, 8, 5, 1, 13, 8, 9, 8, 8, 0, 5, 5, 7, 8, 5, 8, 15, 2, 5, 6, 4, 10]
2.181548e-93	3.041064e-93	[4, 5, 15, 8, 6, 2, 4, 3, 2, 13, 6, 9, 0, 13, 0, 12, 10, 14, 5, 10, 7, 10, 6, 7, 15, 8, 9, 1, 1, 9, 1, 1, 14, 8, 8, 5, 1, 0, 2, 13, 0, 11, 6, 3, 1, 11, 4, 5, 10, 7, 9, 13, 8, 0, 9, 0, 2, 3, 4, 4, 5, 15, 8, 9, 5, 0, 15, 13, 15, 3, 9, 7, 5, 4, 13, 7, 6, 8]
3.074926e-26	2.712861e-26	[11, 5, 7, 15, 1, 2, 3, 14, 7, 0, 4, 4, 13, 3, 13, 5, 9, 3, 10, 2, 6]
1.387976e-96	1.173317e-96	[10, 6, 15, 8, 4, 14, 6, 14, 4, 3, 0, 14, 10, 3, 9, 10, 4, 9, 5, 12, 2, 7, 8, 1, 0, 13, 5, 5, 13, 12, 12, 7, 10, 5, 4, 12, 7, 5, 0, 8, 10, 2, 12, 7, 8, 14, 12, 9, 13, 1, 13, 5, 6, 6, 14, 4, 3, 5, 9, 9, 1, 14, 6, 0, 12, 8, 13, 0, 8, 0, 7, 13, 11, 12, 11, 5, 3, 11, 2, 1]
9.700131e-92	8.905337e-92	[1, 11, 13, 9, 3, 5, 11, 12, 12, 0, 6, 12, 3, 5, 9, 11, 15, 2, 0, 10, 9, 12, 2, 10, 13, 12, 15, 5, 11, 1, 15, 8, 13, 10, 5, 5, 8, 15, 6, 10, 5, 9, 14, 2, 3, 9, 1, 10, 5, 6, 4, 2, 2, 15, 6, 4, 12, 15, 6, 6, 8, 5, 5, 12, 11, 7, 5, 13, 5, 0, 8, 1, 2, 12, 6, 1]
1.022989e-35	1.023253e-35	[3, 2, 8, 2, 5, 4, 14, 10, 5, 5, 12, 9, 5, 10, 15, 2, 7, 12, 14, 1, 7, 9, 6, 6, 15, 7, 4, 10, 5]
5.281248e-37	5.091349e-37	[5, 2, 10, 11, 9, 7, 7, 15, 11, 13, 7, 14, 10, 15, 15, 8, 12, 13, 9, 6, 1, 13, 3, 4, 13, 14, 7, 7, 0, 1]
5.915443e-11	5.884156e-11	[9, 8, 13, 13, 8, 10, 0, 13, 7]
8.561677e-23	8.326580e-23	[1, 0, 11, 1, 8, 4, 5, 5, 15, 0, 8, 12, 2, 8, 4, 9, 13, 1, 8]
3.134988e-87	2.964216e-87	[15, 10, 13, 7, 1, 1, 11, 5, 15, 12, 9, 13, 3, 4, 15, 14, 3, 0, 2, 9, 10, 13, 3, 12, 13, 13, 15, 15, 3, 4, 12, 10, 3, 9, 11, 1, 8, 1, 10, 6, 11, 6, 4, 7, 12, 8, 9, 6, 1, 8, 0, 5, 4, 5, 5, 15, 12, 2, 13, 4, 8, 8, 3, 9, 6, 7, 13, 6, 10, 9, 10, 4]
2.293022e-14	2.115199e-14	[5, 9, 12, 6, 5, 2, 13, 12, 5, 5, 8, 4]
8.265079e-105	8.184566e-105	[8, 13, 3, 13, 9, 8, 13, 10, 4, 9, 3, 15, 13, 5, 13, 3, 13, 10, 15, 11, 0, 14, 8, 4, 1, 4, 8, 6, 10, 6, 12, 15, 8, 15, 4, 5, 9, 8, 6, 8, 11, 15, 7, 9, 15, 7, 9, 2, 9, 5, 11, 0, 10, 0, 11, 0, 13, 11, 5, 9, 1, 15, 5, 7, 5, 12, 14, 0, 3, 0, 4, 6, 12, 6, 1, 11, 15, 1, 11, 5, 14, 9, 11, 10, 1, 0, 15]
4.006540e-94	3.293002e-94	[4, 6, 15, 13, 2, 14, 4, 13, 7, 7, 0, 8, 1, 4, 4, 11, 2, 9, 5, 13, 15, 1, 5, 4, 5, 8, 10, 13, 7, 5, 15, 2, 1, 13, 9, 2, 3, 6, 8, 15, 5, 10, 4, 4, 1, 0, 1, 14, 12, 3, 12, 10, 1, 4, 8, 11, 12, 6, 14, 10, 9, 5, 1, 11, 14, 11, 8, 11, 10, 6, 5, 3, 4, 1, 13, 10, 9, 1]
1.831306e-75	1.610462e-75	[10, 5, 13, 6, 9, 0, 2, 8, 12, 0, 13, 11, 8, 14, 15, 6, 9, 15, 11, 10, 12, 9, 15, 5, 0, 11, 9, 1, 3, 15, 12, 11, 14, 1, 12, 8, 5, 5, 1, 11, 11, 2, 9, 2, 13, 5, 15, 5, 2, 13, 7, 15, 6, 8, 2, 3, 10, 11, 7, 15, 1, 5]
9.749259e-19	9.589399e-19	[9, 7, 0, 10, 4, 0, 15, 4, 5, 14, 2, 5, 1, 6, 3]
4.427938e-26	5.162502e-26	[5, 0, 12, 9, 5, 12, 7, 11, 6, 0, 12, 5, 8, 15, 13, 1, 11, 5, 0, 5, 0, 5]
1.300668e-21	1.364248e-21	[7, 8, 4, 13, 5, 9, 11, 9, 13, 1, 8, 7, 13, 11, 5, 8, 0, 14]
1.101700e-103	1.059945e-103	[3, 1, 5, 12, 13, 11, 6, 8, 12, 0, 1, 12, 9, 3, 10, 11, 11, 13, 4, 2, 0, 1, 3, 14, 9, 11, 4, 9, 4, 12, 12, 8, 3, 1, 3, 9, 11, 7, 15, 11, 13, 5, 7, 2, 9, 3, 7, 15, 11, 5, 3, 14, 4, 2, 10, 4, 15, 5, 11, 10, 13, 5, 2, 0, 1, 15, 13, 10, 6, 2, 6, 6, 3, 1, 5, 5, 5, 8, 12, 10, 12, 15, 10, 0, 13]
3.774429e-79	4.938797e-79	[8, 11, 7, 6, 4, 11, 13, 9, 1, 2, 1, 8, 10, 12, 9, 12, 14, 14, 13, 4, 1, 3, 9, 6, 5, 11, 13, 14, 3, 0, 1, 0, 5, 8, 10, 0, 10, 13, 8, 10, 5, 5, 10, 3, 7, 13, 10, 15, 9, 10, 2, 5, 14, 15, 4, 8, 1, 14, 0, 0, 15, 3, 3, 15, 12]
8.187514e-06	8.077434e-06	[15, 10, 11, 15]
6.728877e-113	7.101361e-113	[15, 7, 0, 4, 10, 3, 11, 0, 14, 11, 14, 4, 9, 4, 12, 1, 8, 2, 8, 0, 8, 2, 2, 3, 0, 8, 0, 5, 15, 11, 2, 9, 9, 9, 14, 12, 14, 12, 2, 11, 3, 0, 6, 2, 0, 13, 7, 9, 2, 9, 1, 7, 13, 5, 5, 5, 12, 7, 12, 9, 1, 14, 4, 8, 10, 15, 1, 7, 5, 12, 11, 13, 5, 0, 9, 14, 10, 13, 13, 13, 5, 15, 7, 2, 9, 1, 10, 11, 1, 10, 14, 5, 15]
2.991226e-116	3.393693e-116	[5, 5, 3, 2, 14, 8, 1, 12, 5, 4, 4, 6, 11, 10, 13, 1, 6, 13, 9, 8, 15, 12, 7, 3, 14, 13, 8, 9, 5, 1, 10, 6, 8, 3, 4, 1, 7, 14, 4, 9, 5, 1, 13, 10, 5, 0, 9, 3, 12, 5, 6, 1, 1, 0, 1, 14, 13, 10, 8, 2, 11, 4, 12, 5, 5, 13, 3, 15, 12, 8, 7, 13, 7, 9, 8, 1, 2, 5, 2, 1, 0, 9, 4, 8, 9, 0, 8, 5, 6, 2, 13, 13, 4, 3, 14, 5, 5, 5]
2.925313e-96	2.819256e-96	[3, 1, 3, 4, 12, 15, 7, 15, 3, 12, 0, 7, 13, 4, 0, 11, 2, 15, 4, 6, 9, 7, 0, 5, 8, 4, 15, 10, 3, 14, 12, 13, 6, 13, 4, 9, 5, 12, 11, 1, 6, 2, 11, 10, 13, 1, 15, 2, 0, 12, 8, 13, 6, 15, 3, 12, 8, 2, 13, 5, 12, 0, 8, 14, 8, 4, 11, 8, 9, 7, 10, 7, 10, 9, 8, 15, 13, 7, 13]
3.475410e-114	3.945288e-114	[13, 10, 1, 13, 0, 10, 1, 12, 12, 4, 1, 12, 2, 9, 3, 10, 5, 5, 6, 0, 13, 4, 11, 10, 15, 13, 7, 4, 8, 5, 1, 12, 11, 6, 13, 6, 8, 5, 0, 4, 13, 1, 9, 13, 13, 15, 10, 15, 13, 3, 5, 9, 11, 14, 7, 13, 12, 8, 10, 1, 7, 6, 6, 5, 13, 5, 5, 12, 5, 13, 0, 13, 13, 9, 5, 11, 7, 5, 15, 10, 5, 5, 11, 13, 10, 6, 6, 9, 2, 5, 1, 10, 6, 0, 7, 12, 1]
1.117453e-29	1.144153e-29	[9, 0, 11, 1, 1, 6, 0, 7, 10, 6, 1, 8, 13, 12, 2, 3, 2, 1, 8, 4, 13, 15, 8, 3]
4.639813e-82	4.585834e-82	[0, 0, 5, 2, 14, 13, 7, 6, 4, 13, 12, 6, 5, 15, 14, 8, 14, 9, 12, 6, 6, 10, 0, 14, 8, 13, 2, 5, 0, 4, 15, 1, 8, 13, 7, 0, 1, 13, 14, 14, 1, 15, 10, 4, 8, 11, 14, 12, 7, 1, 14, 2, 3, 5, 3, 6, 2, 15, 9, 13, 12, 9, 4, 4, 14, 0, 0]
4.074373e-63	3.851943e-63	[1, 0, 5, 5, 8, 12, 6, 1, 8, 5, 10, 0, 4, 12, 0, 15, 9, 3, 12, 3, 12, 6, 15, 0, 7, 9, 8, 9, 0, 3, 7, 9, 3, 5, 9, 7, 9, 7, 10, 15, 15, 11, 10, 0, 1, 9, 11, 3, 15, 3, 10, 0]
4.857830e-99	3.953950e-99	[8, 13, 12, 15, 10, 13, 8, 13, 7, 13, 13, 15, 12, 6, 15, 6, 5, 15, 4, 10, 5, 1, 8, 9, 13, 11, 8, 5, 6, 4, 12, 15, 9, 9, 11, 12, 6, 10, 3, 14, 0, 9, 5, 12, 8, 6, 12, 0, 1, 5, 1, 2, 4, 12, 13, 5, 8, 12, 11, 14, 1, 5, 7, 1, 6, 1, 5, 5, 9, 3, 8, 7, 10, 1, 3, 1, 15, 1, 10, 1, 9, 11, 11]
2.437668e-24	2.687918e-24	[10, 8, 13, 11, 8, 0, 8, 1, 7, 13, 0, 13, 12, 7, 14, 5, 1, 15, 10, 10]
1.930571e-39	2.547608e-39	[4, 9, 9, 8, 3, 9, 1, 7, 13, 12, 0, 14, 8, 5, 5, 10, 2, 7, 15, 4, 8, 9, 15, 9, 12, 14, 12, 7, 11, 11, 9, 11]
9.246479e-101	1.220957e-100	[5, 1, 7, 0, 6, 8, 12, 5, 8, 12, 2, 3, 14, 10, 10, 13, 2, 1, 4, 2, 14, 5, 8, 4, 6, 5, 12, 12, 0, 10, 9, 7, 6, 10, 6, 0, 7, 14, 9, 0, 10, 7, 14, 14, 6, 6, 11, 4, 5, 15, 9, 12, 2, 0, 12, 6, 5, 10, 9, 9, 2, 5, 15, 14, 13, 10, 0, 10, 11, 5, 7, 15, 5, 5, 10, 3, 9, 8, 15, 12, 9, 8, 8]
1.888571e-11	1.854555e-11	[3, 10, 10, 15, 13, 13, 0, 7, 0]
1.062564e-61	1.524008e-61	[14, 12, 7, 15, 12, 0, 13, 0, 10, 6, 1, 9, 5, 5, 11, 6, 9, 8, 13, 7, 8, 10, 12, 12, 5, 7, 3, 13, 13, 7, 10, 3, 14, 12, 9, 15, 3, 7, 11, 14, 3, 15, 2, 13, 12, 10, 6, 4, 10, 15]
4.479175e-35	4.669428e-35	[13, 4, 12, 4, 1, 8, 13, 8, 3, 8, 13, 12, 12, 5, 3, 9, 4, 8, 6, 8, 2, 5, 5, 7, 6, 6, 9, 15, 3]
2.557069e-45	2.673579e-45	[15, 11, 10, 8, 0, 10, 5, 12, 13, 8, 11, 8, 3, 6, 13, 12, 5, 5, 13, 13, 14, 7, 5, 13, 1, 8, 8, 0, 0, 15, 1, 1, 15, 5, 7, 14, 1, 6]
8.943305e-29	1.081567e-28	[4, 9, 6, 12, 9, 6, 0, 7, 0, 12, 5, 12, 10, 13, 6, 7, 14, 2, 15, 2, 8, 2, 13]
1.290401e-90	1.080248e-90	[9, 13, 5, 12, 3, 1, 6, 8, 4, 7, 10, 10, 2, 9, 10, 2, 8, 1, 3, 11, 1, 5, 15, 0, 8, 9, 7, 13, 6, 2, 14, 9, 9, 0, 6, 15, 13, 13, 1, 12, 4, 2, 7, 9, 5, 13, 4, 9, 6, 7, 0, 12, 11, 14, 5, 14, 10, 14, 9, 4, 11, 5, 8, 0, 8, 10, 13, 0, 12, 10, 12, 6, 0, 3, 7]
9.310108e-114	7.943400e-114	[7, 5, 2, 6, 10, 9, 5, 2, 1, 14, 13, 5, 3, 7, 4, 1, 4, 3, 4, 0, 0, 14, 15, 0, 15, 5, 15, 1, 15, 14, 7, 8, 9, 5, 5, 10, 4, 2, 6, 15, 8, 1, 11, 9, 13, 15, 5, 10, 8, 0, 11, 3, 15, 5, 8, 13, 14, 8, 9, 4, 12, 7, 2, 8, 9, 13, 14, 1, 13, 13, 1, 4, 9, 8, 6, 11, 13, 8, 9, 13, 12, 14, 12, 1, 8, 11, 13, 11, 3, 1, 12, 5, 8, 0, 0]
1.465524e-72	1.613770e-72	[4, 11, 4, 5, 14, 8, 4, 1, 9, 2, 8, 10, 8, 1, 1, 13, 8, 2, 4, 4, 5, 0, 15, 2, 11, 9, 6, 5, 11, 10, 3, 13, 7, 7, 10, 7, 5, 8, 4, 7, 13, 3, 5, 9, 5, 2, 1, 9, 3, 7, 15, 3, 4, 14, 9, 1, 4, 6, 9, 3]
3.535100e-50	2.722937e-50	[9, 13, 15, 0, 8, 1, 4, 13, 8, 0, 6, 2, 13, 12, 4, 8, 6, 8, 13, 8, 1, 12, 15, 7, 10, 13, 8, 0, 14, 5, 12, 9, 5, 4, 3, 10, 9, 10, 6, 15, 9, 0]
2.385690e-95	2.766202e-95	[10, 13, 8, 7, 4, 4, 11, 14, 1, 9, 6, 12, 1, 9, 0, 6, 8, 4, 13, 13, 11, 13, 0, 15, 13, 5, 5, 8, 13, 4, 12, 0, 8, 0, 2, 3, 13, 13, 2, 0, 5, 5, 13, 5, 13, 15, 4, 5, 12, 7, 4, 4, 4, 13, 1, 8, 0, 0, 15, 0, 12, 2, 0, 6, 9, 9, 15, 4, 5, 12, 14, 2, 13, 13, 3, 5, 10, 5, 9, 5, 9]
1.350851e-37	1.475411e-37	[1, 11, 5, 11, 1, 2, 10, 8, 5, 13, 13, 4, 2, 13, 14, 11, 7, 5, 5, 7, 11, 15, 1, 4, 1, 7, 11, 10, 8, 0, 0]
4.324459e-41	5.018371e-41	[3, 9, 0, 15, 9, 0, 9, 3, 9, 3, 9, 7, 8, 15, 13, 5, 2, 8, 1, 4, 13, 11, 0, 5, 4, 9, 13, 9, 15, 1, 6, 4, 7, 3]
4.750563e-40	5.066519e-40	[6, 6, 0, 6, 12, 0, 15, 5, 5, 15, 10, 9, 9, 3, 12, 9, 11, 1, 3, 10, 13, 12, 5, 5, 15, 14, 13, 6, 12, 13, 11, 0, 5]
3.908255e-100	3.191954e-100	[4, 10, 4, 14, 4, 5, 5, 4, 13, 10, 5, 10, 11, 14, 7, 12, 7, 6, 9, 0, 7, 13, 11, 6, 9, 3, 10, 11, 3, 0, 14, 15, 1, 7, 7, 3, 5, 8, 5, 6, 4, 0, 3, 14, 12, 5, 8, 12, 9, 6, 14, 10, 12, 10, 3, 5, 15, 10, 12, 4, 15, 9, 13, 7, 3, 15, 3, 15, 3, 1, 12, 7, 9, 0, 5, 12, 11, 3, 13, 12, 2, 5]
4.866602e-31	5.268579e-31	[11, 13, 5, 10, 14, 3, 8, 9, 12, 5, 15, 9, 5, 6, 8, 13, 14, 6, 11, 0, 4, 12, 2, 2, 12]
3.179400e-90	3.056530e-90	[12, 6, 12, 8, 4, 12, 15, 1, 15, 3, 13, 5, 14, 13, 11, 11, 2, 10, 0, 5, 7, 14, 8, 9, 13, 6, 3, 0, 3, 9, 7, 12, 13, 3, 11, 5, 4, 7, 3, 3, 4, 0, 7, 4, 15, 10, 5, 15, 10, 12, 0, 11, 2, 3, 12, 6, 5, 9, 3, 5, 9, 8, 8, 8, 5, 6, 7, 12, 1, 6, 11, 2, 8, 13]
3.150815e-11	2.848032e-11	[4, 5, 13, 10, 15, 5, 7, 10, 11]
4.089923e-04	4.138851e-04	[0, 10, 5]
3.963220e-23	3.149782e-23	[1, 9, 14, 6, 11, 5, 8, 4, 2, 5, 7, 0, 1, 1, 13, 8, 4, 14, 8]
6.432424e-28	6.616907e-28	[2, 10, 6, 8, 12, 4, 11, 8, 4, 2, 10, 13, 12, 13, 1, 1, 4, 5, 2, 7, 5, 5, 13]
2.883250e-34	2.688068e-34	[5, 9, 5, 0, 13, 3, 3, 4, 15, 1, 12, 4, 8, 9, 8, 4, 13, 1, 3, 4, 2, 8, 14, 15, 10, 0, 3, 15]
6.948783e-10	6.966110e-10	[13, 13, 15, 5, 13, 12, 13, 3]
3.525638e-37	4.015652e-37	[12, 12, 1, 9, 7, 14, 6, 5, 1, 2, 3, 12, 13, 3, 0, 13, 3, 2, 12, 5, 12, 10, 5, 11, 12, 7, 4, 9, 1, 2]
3.731749e-94	5.891621e-94	[12, 8, 5, 10, 7, 8, 9, 13, 4, 7, 0, 1, 7, 6, 0, 13, 6, 1, 14, 9, 5, 11, 15, 3, 5, 15, 13, 12, 11, 6, 6, 12, 10, 14, 6, 0, 6, 1, 3, 1, 8, 11, 15, 8, 5, 11, 3, 1, 0, 9, 6, 9, 8, 3, 14, 0, 8, 3, 9, 11, 5, 3, 1, 0, 3, 8, 8, 5, 0, 6, 8, 13, 14, 7, 5, 0, 13, 8]
1.221641e-37	1.298975e-37	[9, 3, 9, 5, 15, 5, 14, 6, 0, 7, 3, 2, 5, 8, 6, 8, 8, 9, 14, 7, 6, 8, 9, 15, 14, 5, 5, 13, 10, 0, 12]
1.832954e-20	1.902697e-20	[14, 8, 4, 6, 4, 9, 2, 15, 4, 1, 6, 7, 6, 7, 15, 7]
3.010720e-26	3.101561e-26	[9, 4, 9, 5, 1, 1, 5, 1, 3, 9, 13, 0, 4, 8, 5, 3, 10, 10, 0, 13, 10, 3]
1.836405e-94	1.172584e-94	[9, 2, 8, 14, 5, 5, 0, 9, 3, 15, 8, 3, 10, 13, 10, 11, 11, 1, 10, 11, 8, 10, 15, 5, 3, 3, 1, 9, 1, 1, 3, 1, 4, 5, 14, 13, 11, 12, 1, 11, 0, 11, 0, 4, 3, 13, 9, 12, 6, 9, 14, 8, 0, 10, 6, 5, 6, 13, 9, 10, 2, 9, 12, 15, 9, 5, 9, 13, 8, 15, 11, 15, 6, 1, 0, 14, 6, 4]
4.735559e-83	4.024532e-83	[5, 9, 13, 12, 0, 15, 14, 13, 5, 2, 13, 10, 9, 6, 14, 14, 7, 14, 9, 0, 5, 9, 3, 2, 4, 3, 1, 3, 5, 9, 8, 6, 5, 7, 8, 11, 9, 15, 2, 8, 9, 7, 6, 0, 10, 13, 7, 13, 13, 5, 15, 11, 13, 2, 8, 13, 7, 2, 7, 8, 1, 12, 15, 5, 9, 11, 4, 15, 15]
1.303608e-70	1.568886e-70	[3, 14, 1, 4, 14, 2, 1, 15, 6, 8, 5, 5, 4, 6, 9, 3, 7, 6, 6, 5, 13, 4, 4, 5, 4, 0, 3, 13, 13, 8, 13, 2, 2, 0, 7, 6, 12, 5, 13, 7, 9, 8, 6, 5, 3, 9, 9, 5, 0, 13, 7, 10, 6, 0, 4, 7, 8, 5, 2]
7.824524e-91	7.270183e-91	[1, 13, 14, 7, 12, 9, 9, 12, 1, 5, 6, 11, 10, 7, 12, 14, 5, 10, 5, 4, 10, 9, 13, 13, 3, 1, 9, 0, 13, 13, 12, 13, 2, 9, 3, 2, 5, 5, 10, 2, 11, 14, 6, 6, 5, 14, 7, 5, 6, 1, 2, 12, 0, 8, 10, 5, 0, 8, 12, 12, 6, 4, 12, 5, 8, 15, 4, 7, 6, 2, 0, 9, 13, 1, 5, 5]
1.162072e-110	9.619498e-111	[5, 9, 0, 3, 8, 3, 7, 2, 6, 8, 1, 3, 5, 5, 2, 12, 8, 12, 5, 9, 7, 3, 13, 2, 13, 5, 6, 10, 8, 6, 13, 0, 13, 7, 12, 7, 5, 12, 10, 2, 8, 11, 14, 0, 15, 5, 8, 4, 0, 1, 10, 7, 4, 7, 7, 13, 4, 6, 7, 7, 3, 0, 10, 13, 9, 15, 3, 2, 8, 10, 11, 2, 6, 2, 5, 4, 15, 3, 6, 1, 2, 5, 5, 15, 9, 14, 13, 9, 1, 8, 13, 10]
5.010002e-84	4.943670e-84	[1, 6, 8, 5, 7, 0, 0, 13, 8, 10, 8, 3, 13, 9, 9, 7, 5, 0, 5, 5, 12, 9, 13, 11, 6, 13, 1, 3, 1, 13, 12, 5, 2, 4, 15, 9, 7, 9, 13, 8, 11, 2, 6, 1, 7, 8, 2, 4, 2, 7, 7, 7, 6, 14, 10, 7, 11, 15, 15, 5, 5, 15, 11, 5, 13, 6, 6, 14, 14, 1]
5.324079e-42	4.874569e-42	[13, 6, 4, 9, 13, 2, 0, 9, 10, 3, 13, 7, 7, 0, 6, 9, 4, 0, 5, 1, 2, 6, 13, 4, 8, 11, 8, 7, 1, 15, 8, 1, 7, 13, 1]
4.201488e-65	4.203910e-65	[2, 15, 11, 6, 4, 15, 14, 0, 3, 13, 15, 8, 12, 12, 9, 12, 5, 14, 5, 2, 14, 5, 6, 0, 14, 1, 9, 8, 10, 0, 9, 12, 15, 10, 9, 0, 12, 5, 8, 9, 13, 9, 5, 12, 4, 7, 7, 5, 5, 7, 10, 6, 5, 10]
1.067247e-06	1.070632e-06	[8, 11, 0, 9, 7]
7.193918e-33	7.398948e-33	[4, 10, 13, 0, 11, 11, 8, 9, 7, 3, 8, 4, 5, 6, 13, 6, 7, 1, 4, 2, 5, 9, 2, 8, 13, 6, 4]
4.233416e-73	4.545668e-73	[7, 10, 5, 9, 6, 7, 12, 13, 6, 12, 13, 1, 6, 10, 10, 14, 11, 5, 4, 15, 2, 14, 10, 10, 8, 14, 13, 1, 9, 12, 10, 13, 13, 6, 0, 4, 4, 1, 7, 2, 10, 6, 4, 1, 12, 3, 6, 6, 2, 8, 11, 9, 8, 13, 13, 1, 6, 9, 11, 13]
3.136399e-87	3.038184e-87	[5, 2, 15, 6, 5, 5, 11, 5, 9, 9, 0, 14, 13, 7, 8, 3, 0, 5, 9, 6, 13, 13, 4, 15, 3, 10, 14, 0, 5, 15, 6, 12, 9, 6, 12, 8, 5, 9, 5, 12, 5, 1, 4, 4, 3, 2, 8, 10, 13, 6, 0, 1, 1, 3, 4, 9, 13, 15, 5, 5, 13, 4, 1, 6, 10, 8, 7, 7, 13, 1, 5, 9, 0, 9]
5.569763e-13	5.005488e-13	[6, 3, 5, 10, 11, 6, 15, 1, 4, 6]
9.431185e-54	9.487944e-54	[2, 1, 8, 9, 11, 8, 2, 0, 12, 1, 5, 7, 5, 2, 1, 8, 3, 0, 4, 12, 9, 8, 14, 10, 8, 3, 2, 1, 8, 15, 15, 3, 13, 6, 3, 0, 11, 1, 4, 7, 0, 15, 5, 0]
1.935411e-17	1.907293e-17	[8, 12, 5, 5, 1, 13, 8, 5, 3, 5, 10, 11, 5, 5, 13]
1.069055e-41	1.203448e-41	[9, 11, 13, 14, 9, 5, 13, 15, 5, 8, 10, 9, 12, 4, 7, 11, 12, 4, 15, 2, 2, 13, 15, 9, 7, 10, 8, 7, 2, 12, 8, 1, 11, 1]
5.488261e-117	5.385633e-117	[4, 3, 11, 0, 12, 4, 9, 4, 13, 0, 10, 6, 8, 9, 10, 0, 13, 14, 11, 3, 4, 7, 0, 6, 7, 9, 0, 3, 14, 7, 13, 8, 13, 0, 5, 6, 4, 13, 1, 6, 15, 4, 6, 14, 12, 11, 10, 14, 1, 0, 0, 12, 8, 15, 7, 2, 4, 9, 6, 1, 10, 3, 0, 0, 15, 3, 0, 15, 10, 10, 12, 9, 3, 15, 0, 11, 15, 4, 4, 4, 8, 15, 5, 8, 10, 3, 15, 8, 0, 10, 8, 12, 12, 1, 13, 8]
1.463539e-60	1.355721e-60	[5, 8, 13, 4, 15, 12, 8, 9, 1, 3, 11, 6, 7, 12, 7, 14, 13, 10, 5, 1, 0, 7, 2, 5, 7, 14, 7, 10, 9, 3, 15, 1, 12, 13, 10, 3, 5, 13, 0, 13, 1, 2, 0, 7, 3, 15, 14, 5, 2, 13]
3.014622e-23	3.306298e-23	[6, 5, 15, 8, 2, 0, 3, 0, 10, 5, 1, 0, 10, 9, 3, 13, 15, 5, 12]
8.672856e-82	8.543553e-82	[5, 15, 2, 7, 12, 10, 1, 8, 8, 6, 10, 7, 8, 5, 8, 14, 3, 15, 9, 6, 7, 7, 5, 13, 7, 2, 15, 0, 10, 11, 8, 8, 0, 14, 12, 2, 0, 1, 8, 6, 10, 10, 5, 10, 8, 4, 1, 9, 6, 7, 6, 13, 6, 8, 5, 8, 11, 4, 13, 2, 10, 1, 0, 5, 12, 0, 8, 1]
